task,seed,readout,beta_pi,lambda_pi,gamma,n,layers,topology,mixer,input_mode,channel,val_nmse,test_nmse,alpha
lorenz,50,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.0018704989748498024,0.0005495842627180141,1e-08
mackey_glass,50,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.002124704203130175,0.0020887200990485676,1e-06
narma10,50,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.7292153783501188,0.7534365064535385,0.001
sunspots_annual,50,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.24249624829352653,0.2757737217172515,0.0001
lorenz,51,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.004693738185267635,0.00253532615220295,0.0001
mackey_glass,51,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.007645571939537099,0.008935437332156862,1e-05
narma10,51,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.7663881136996048,0.7972351409345457,0.01
sunspots_annual,51,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.26599725054488466,0.2979614809694924,0.0001
lorenz,52,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.0010754907793664446,0.0002344500811500769,1e-08
mackey_glass,52,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.0023611091145401717,0.0029327692151321313,1e-08
narma10,52,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.7086234604933614,0.7240439694516569,1e-06
sunspots_annual,52,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.2584821704568253,0.3499461205426863,1e-06
lorenz,53,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.0014871478220354914,0.0004554097381882444,1e-08
mackey_glass,53,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.001969059579575879,0.0025794404789178083,1e-08
narma10,53,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.7733666801863427,0.7413525466756091,1e-05
sunspots_annual,53,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.34986047540450993,0.42576433993983626,1e-08
lorenz,54,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.002387196788068434,0.0008600080797673187,1e-07
mackey_glass,54,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.0037255067412615777,0.004190596638906716,1e-07
narma10,54,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.6985320265923216,0.7062802723407943,1e-08
sunspots_annual,54,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.19715880104607017,0.2620546876078935,1e-06
lorenz,55,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.008235811171964475,0.0032580322464227773,1e-08
mackey_glass,55,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.009604102530100923,0.011449570251097494,1e-05
narma10,55,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.7175897544881414,0.7265874433358595,0.01
sunspots_annual,55,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.2332233695429505,0.267125284171737,1e-05
lorenz,56,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.002729761764484261,0.0007534100799332214,1e-08
mackey_glass,56,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.0057013337432220285,0.005319737448527534,1e-08
narma10,56,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.7524239225185135,0.8023822043611429,0.0001
sunspots_annual,56,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.3401810912869161,0.4166346086719303,1e-08
lorenz,57,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.0011730117868985035,0.00029941104337705284,1e-07
mackey_glass,57,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.0008881118003139967,0.0011894750966059656,1e-08
narma10,57,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.6858615534260383,0.7206046787993969,1e-08
sunspots_annual,57,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.20685430274363353,0.20966207102170298,0.0001
lorenz,58,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.0033775419881745213,0.0012211010611781704,0.0001
mackey_glass,58,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.005086750488796174,0.00576030925243404,1e-05
narma10,58,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.7413492818319211,0.7552627134424372,0.01
sunspots_annual,58,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.2894439163774997,0.30057258012411925,0.0001
lorenz,59,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.0006215940998074609,0.00032847802405751785,1e-05
mackey_glass,59,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.0007151140205771673,0.0009482887847113841,1e-07
narma10,59,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.7414455202570759,0.7896460460660969,1e-08
sunspots_annual,59,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.29853949252815243,0.3648466825656916,1e-05
lorenz,60,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.0059500310010537,0.0014125478301992359,1e-07
mackey_glass,60,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.008648498142906403,0.010470725669293178,1e-08
narma10,60,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.7550927567882328,0.7331005436238845,1e-05
sunspots_annual,60,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.36525797501508694,0.35634809804004164,0.001
lorenz,61,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.002230136752422905,0.00036241968433005275,1e-08
mackey_glass,61,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.002182605783021986,0.002712386420006815,1e-08
narma10,61,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.730343614535178,0.7349118845643218,0.0001
sunspots_annual,61,Z+ZZ,0.5,0.28,0.22,4,2,ring,rx_zz,uniform,amplitude,0.2535457308357045,0.28624176524594397,0.0001
lorenz,42,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0012519710694970387,0.00024772326362976655,1e-06
mackey_glass,42,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.001377677434594191,0.0015515701254488307,1e-05
narma10,42,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.6739153789301193,0.6977508681964926,1e-08
sunspots_annual,42,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.2407181427798079,0.275684498459591,0.0001
lorenz,43,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0016101147880377812,0.0006027391425446493,1e-06
mackey_glass,43,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0021116736179017377,0.002517887670254762,1e-08
narma10,43,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.736677000370643,0.7494420766770411,1e-08
sunspots_annual,43,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.27039790502807776,0.3816820614799139,1e-08
lorenz,44,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0012126215041995596,0.00015807989940325631,1e-08
mackey_glass,44,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0013514464476374523,0.0017619664756999324,1e-08
narma10,44,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.7663010805459819,0.7721505237837271,0.01
sunspots_annual,44,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.2797420753375241,0.29387112189677345,1e-08
lorenz,45,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0008354542978075508,7.473485068638015e-05,1e-08
mackey_glass,45,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0006823292536355829,0.0008025475588619923,1e-08
narma10,45,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.7282757946576246,0.7288551314988375,0.0001
sunspots_annual,45,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.2968512269357846,0.3169931633316872,1e-08
lorenz,46,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0009886154788426727,0.0003775300793052484,1e-06
mackey_glass,46,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0011142893056222784,0.0012222379634116163,1e-08
narma10,46,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.7296270636056538,0.7219369443730402,0.01
sunspots_annual,46,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.26558278366434035,0.2941915055940971,0.001
lorenz,47,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0004959929837290497,4.947181458901714e-05,1e-08
mackey_glass,47,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0006434859438532772,0.0007721333135446713,1e-08
narma10,47,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.7290202357760434,0.7277643887476446,0.001
sunspots_annual,47,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.3293439335450131,0.3536476001885251,0.001
lorenz,48,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0007022116983072686,0.00021035617804790075,1e-08
mackey_glass,48,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.000420541108906914,0.0004682255331034171,1e-08
narma10,48,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.7139886083496032,0.7204247286646019,0.0001
sunspots_annual,48,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.19893775187309237,0.2709263715739647,1e-06
lorenz,49,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0012243361430285715,0.00035388269243022234,1e-08
mackey_glass,49,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0020369623258315508,0.0024790776685343356,1e-08
narma10,49,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.7142908414975757,0.6903608975555402,1e-05
sunspots_annual,49,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.17801943484077656,0.25839178332716173,1e-06
lorenz,50,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0006162163904371246,0.00012005883546236495,1e-08
mackey_glass,50,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0014163422109899646,0.0014118366779625106,1e-07
narma10,50,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.7355200611894966,0.751738956956805,0.0001
sunspots_annual,50,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.24515215316414668,0.27912388016674367,1e-05
lorenz,51,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0014242259242051517,0.0009097867829232076,1e-06
mackey_glass,51,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.002703933427936722,0.0029617455487670145,1e-05
narma10,51,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.7523852931427712,0.7961451382040238,0.001
sunspots_annual,51,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.26501219816624716,0.30551796792626756,0.0001
lorenz,52,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.00036084014803697766,4.976245179024751e-05,1e-08
mackey_glass,52,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.001003183395340098,0.001247854828703172,1e-07
narma10,52,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.7113516512977899,0.742331259412693,1e-06
sunspots_annual,52,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.2684400261107517,0.35656214190414964,1e-06
lorenz,53,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0009389050926277533,0.0003229673121985716,1e-08
mackey_glass,53,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0015979188842105718,0.0018797329377903227,1e-08
narma10,53,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.7384096551177624,0.7246977719107995,1e-05
sunspots_annual,53,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.2901869299720474,0.38712195159311924,1e-08
lorenz,54,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0003650175385327634,0.00014420766556268158,1e-08
mackey_glass,54,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0009761082184397625,0.001188986005931954,1e-08
narma10,54,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.6884893513976756,0.6996801890656966,1e-08
sunspots_annual,54,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.20880333293829434,0.2878136057286284,1e-06
lorenz,55,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.001714179266211664,0.0004224982724100726,1e-08
mackey_glass,55,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.005637005364344532,0.006402579185595987,1e-06
narma10,55,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.6980947788294065,0.7084411847379853,0.01
sunspots_annual,55,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.2637540534325486,0.2658046903793132,0.001
lorenz,56,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.003866416458285931,0.001271726716238241,1e-05
mackey_glass,56,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.00674502114360941,0.0064665056983101606,1e-07
narma10,56,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.7410170942318429,0.7990168274996725,1e-05
sunspots_annual,56,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.3333709588832876,0.370224824337324,1e-08
lorenz,57,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0007183963430243721,0.0002015090137844631,1e-08
mackey_glass,57,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0005505750171748166,0.0008354224035543421,1e-08
narma10,57,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.6992105383139485,0.7273989215197494,1e-05
sunspots_annual,57,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.22706213876916262,0.27357244076682613,1e-08
lorenz,58,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0025147472567719066,0.0003878419175857166,1e-08
mackey_glass,58,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0022526969342681977,0.002254454459768878,1e-08
narma10,58,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.722234438134158,0.7468439130716251,0.01
sunspots_annual,58,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.2878001139168988,0.2970256704004425,0.0001
lorenz,59,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.00014923664760187777,4.043660846512577e-05,1e-08
mackey_glass,59,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0005181772772612778,0.0005770092234330064,1e-08
narma10,59,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.738799659975119,0.7854187089487696,1e-08
sunspots_annual,59,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.25920837549100584,0.2811084172875234,1e-05
lorenz,60,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0023869963899635868,0.0002810773355941664,1e-06
mackey_glass,60,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0016160154692085509,0.0019867172478348688,1e-08
narma10,60,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.7350756876807136,0.7212043536356714,1e-05
sunspots_annual,60,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.32397816287560677,0.34835100100946215,0.001
lorenz,61,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0005922987858447879,9.684705392075587e-05,1e-08
mackey_glass,61,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.0007432876401426664,0.0010487409787841406,1e-08
narma10,61,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.6916084585686612,0.7179933830368199,1e-08
sunspots_annual,61,Z+ZZ,0.5,0.28,0.3,4,2,ring,rx_zz,uniform,amplitude,0.2348496161817871,0.2912850531850277,1e-05
lorenz,42,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.1023328901809393,0.9074552641961369,1e-08
mackey_glass,42,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9070467230706574,0.9297816168850503,10.0
narma10,42,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.996210671237552,1.0313221663839283,10.0
sunspots_annual,42,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0082563722984441,1.010513141935654,1000.0
lorenz,43,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.1677823602958313,0.9501983111589223,100.0
mackey_glass,43,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.7015872548837907,0.8339289227056407,0.1
narma10,43,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0045818979025152,1.0265401050597143,1000.0
sunspots_annual,43,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9441775847344277,1.030172462098699,1.0
lorenz,44,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.2536904076701942,1.010068651973746,1000.0
mackey_glass,44,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.008429107905881,1.0016852706805193,1000.0
narma10,44,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0025606029816154,1.0446166723365675,100.0
sunspots_annual,44,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0058604552843966,1.009585084443274,1000.0
lorenz,45,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.1917113878007266,0.6792310552365715,1e-08
mackey_glass,45,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9957114535879317,1.118828678650068,0.01
narma10,45,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.004468568475937,1.0262131843249969,1000.0
sunspots_annual,45,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0033300237654446,1.0184396670075768,100.0
lorenz,46,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.1742609073240367,0.9348747641256892,100.0
mackey_glass,46,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9971476949772776,1.0174594846587748,100.0
narma10,46,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0034626404633646,1.045839001212793,1e-08
sunspots_annual,46,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0050011321068586,1.0083433232490284,1000.0
lorenz,47,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.2358496749757304,1.0051940537293336,1000.0
mackey_glass,47,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.8604924011796222,0.9846486384842924,1e-08
narma10,47,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0051716943847309,1.0274013772249724,1000.0
sunspots_annual,47,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9708405232410566,1.0306765154028639,10.0
lorenz,48,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.242349903286519,1.004374831704463,1000.0
mackey_glass,48,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.8746242610340902,0.9240269204992329,1e-08
narma10,48,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.998113385439453,1.0396119364077452,0.01
sunspots_annual,48,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0067643508401685,1.0080690219571162,1000.0
lorenz,49,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.327836794309565,0.7049660066973231,1e-08
mackey_glass,49,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.5437655739695808,0.5727628591804098,1.0
narma10,49,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.006533838711136,1.028533476026182,1000.0
sunspots_annual,49,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9948094699501613,0.983352475044285,10.0
lorenz,50,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.9194552959849507,0.9670793833634151,10.0
mackey_glass,50,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.003233160401931,1.002929574254868,1000.0
narma10,50,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9905089657448861,1.0249541561182864,1e-08
sunspots_annual,50,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0030729447927482,1.0152831814090122,100.0
lorenz,51,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.246636626747607,1.016598930813754,1000.0
mackey_glass,51,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9980645480143561,1.0021252128565625,1000.0
narma10,51,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9895737862781312,1.0263596370820673,10.0
sunspots_annual,51,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9313355543073359,1.1004016259900937,1e-08
lorenz,52,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.234216370308119,1.0043891819509714,1000.0
mackey_glass,52,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.7648739555148033,0.714638539074843,1e-08
narma10,52,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9694322165349784,1.068338350375176,1e-08
sunspots_annual,52,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0052211731901812,1.0086057565813045,1000.0
lorenz,53,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.9091302643131665,0.8407582920655253,1e-08
mackey_glass,53,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9681463029380463,0.9609844118137444,100.0
narma10,53,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9904230351425736,1.022511059218205,1.0
sunspots_annual,53,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0043286515463143,1.0121825645094837,100.0
lorenz,54,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.6703788386012504,0.85375931438046,0.1
mackey_glass,54,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9998067055640464,0.9986956468824885,1000.0
narma10,54,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0044524655058387,1.026666423837461,1000.0
sunspots_annual,54,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0069591586674644,1.0105322319679864,1000.0
lorenz,55,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,2.1900567771292483,1.025964972527149,100.0
mackey_glass,55,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9873482330878887,1.0072389830096544,100.0
narma10,55,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0054998597926603,1.028060204535795,1000.0
sunspots_annual,55,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9476813298933903,0.897315848601786,1e-08
lorenz,56,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0964849562094015,0.7298723228995168,1e-08
mackey_glass,56,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.7870353361287475,0.8655293626849467,1e-08
narma10,56,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.0076481339866643,1.0268524734991509,1000.0
sunspots_annual,56,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.005962186304509,1.0094963825574887,1000.0
lorenz,57,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,1.9116136228965166,0.8565566774982468,1.0
mackey_glass,57,Z+ZZ,0.5,0.42,0.0,4,2,ring,rx_zz,uniform,amplitude,0.9934470372199298,1.0202836733880674,0.1
