seed,beta_pi,lambda_pi,gamma,MC,IPCmem,IPCnonlin,IPCtot,Vfeat,reff,n_features,n_diag_samples,mean_val_rank,mean_val_nmse,mean_test_nmse
43,0.1,0.28,0.22,4.291811630730377,4.301153719486246,3.422110670044841,7.723264389531087,0.020909348679334812,3.7791511871772108,16,750,0.26224489795918365,0.20977836436431518,0.2158023226591076
43,0.1,0.28,0.3,4.104485481873777,4.10448548186777,3.416123795368113,7.520609277235883,0.015307614571395168,3.3697247347778907,16,750,0.21122448979591835,0.20445144028648365,0.21464542841063927
43,0.1,0.42,0.0,0.0,0.0,0.011415671152851026,0.011415671152851026,0.2382275905869114,11.70098759548488,16,750,0.6602040816326531,1.071415443883271,0.9424548519095415
43,0.1,0.42,0.05,5.7372282593918795,7.17270269210029,1.2933784543586069,8.466081146458897,0.043613096950754444,4.305503613313356,16,750,0.3918367346938776,0.2111049466604925,0.2315696971998587
43,0.1,0.42,0.12,6.475316562414919,6.78427588059698,2.379330310825808,9.163606191422788,0.04821175869785729,3.3779658930648475,16,750,0.2387755102040816,0.1988990014525666,0.22015637337404254
43,0.1,0.42,0.22,5.8020596869667616,5.844212141833367,3.285198371672625,9.129410513505992,0.03860693959477206,2.7687313363633206,16,750,0.2153061224489796,0.2036592177752375,0.20446984494408196
43,0.1,0.42,0.3,4.937974378292985,4.955641537596591,3.5404026606112584,8.49604419820785,0.0314335022095801,2.4988190665514587,16,750,0.22755102040816325,0.2041185265865805,0.20748293574569301
43,0.22,0.0,0.0,0.0,0.0,0.03863546794096595,0.03863546794096595,0.45248769088095286,9.69597716636665,16,750,0.8704081632653061,1.134135099371096,0.8242974975923301
43,0.22,0.0,0.05,0.0,0.003258542304165668,0.7140511192962096,0.7173096616003752,0.010700062668482321,2.3336424188945144,16,750,0.7153061224489796,0.8993423815740911,0.8294264870410377
43,0.22,0.0,0.12,0.0,0.0018347928321341689,1.8144199011541846,1.816254693986319,0.021446213041399338,1.6618884617945673,16,750,0.6918367346938776,0.8168360815069446,0.7599234377373318
43,0.22,0.0,0.22,0.0,0.012351865017645514,2.899449191420907,2.911801056438552,0.029079106267812613,1.4142414296153545,16,750,0.7010204081632654,0.824131678301466,0.7377001598917727
43,0.22,0.0,0.3,0.0,0.013443878587295122,3.3043938918708236,3.3178377704581186,0.029531827328660203,1.2985528892047762,16,750,0.7244897959183674,0.9917280661479815,0.735407556475371
43,0.22,0.05,0.0,0.0,0.0,0.0,0.0,0.27757688813333814,11.167604703965386,16,750,0.6622448979591837,0.9627452170372851,0.7608110867905825
43,0.22,0.05,0.05,3.7882764934516957,4.134263809114367,1.2051017863123923,5.339365595426759,0.04038001346974897,3.690601066350711,16,750,0.43979591836734694,0.21785489614999065,0.23938872479175088
43,0.22,0.05,0.12,4.11918615908421,4.203710923815807,2.148207611736923,6.351918535552731,0.054241495391741994,2.9162661371171232,16,750,0.35918367346938773,0.19432279591753204,0.21441767844892992
43,0.22,0.05,0.22,3.7507252474268915,3.7652234485867697,2.64459258375202,6.40981603233879,0.0575154924670514,2.398890519946502,16,750,0.3112244897959184,0.1963768874078606,0.20959010960137758
43,0.22,0.05,0.3,3.5138166292773954,3.51381662926795,2.6119748646020726,6.125791493870023,0.051798024735434336,2.275046200735117,16,750,0.31326530612244896,0.19907067100285739,0.20902000310614877
43,0.22,0.1,0.0,0.0,5.8796176730657734e-05,0.0008377239352682642,0.0008965201119989219,0.2460671826562713,11.617868064944208,16,750,0.6877551020408164,1.0579164756116386,0.9495276617285229
43,0.22,0.1,0.05,2.874150579624341,2.9941624595595164,1.6456462285477,4.639808688107216,0.06276868357710313,4.243173150157423,16,750,0.45714285714285713,0.22517016181756622,0.257144141966697
43,0.22,0.1,0.12,3.3046817492144998,3.3311031975798744,2.5544105075548753,5.88551370513475,0.0753816879714903,3.4547797407717122,16,750,0.37551020408163266,0.21190905810187483,0.238220926123995
43,0.22,0.1,0.22,3.2919557197817175,3.291955719771839,3.0074368816326578,6.299392601404497,0.06990530869965948,2.9939410229882912,16,750,0.3816326530612245,0.21477047708566055,0.23258311041580965
43,0.22,0.1,0.3,3.150182764070509,3.150182764062436,3.024962192804133,6.1751449568665695,0.061419118046465306,2.806480327132996,16,750,0.36020408163265305,0.21297861438543741,0.22354217556520273
43,0.22,0.12,0.0,0.0,0.0,0.00431061918788278,0.00431061918788278,0.23932483208405486,11.59218885367643,16,750,0.6775510204081633,1.1506435100441927,1.02349287996292
43,0.22,0.12,0.05,2.6540314018061815,2.654031401790767,1.5609353275743776,4.214966729365145,0.06574926868444153,4.328761851110525,16,750,0.5051020408163265,0.2496953246972301,0.29167284133478555
43,0.22,0.12,0.12,2.881185289553083,2.8811852895444483,2.1223842852517625,5.003569574796211,0.07652496845745596,3.6606230810345077,16,750,0.42551020408163265,0.2282420274871034,0.26693382678790084
43,0.22,0.12,0.22,2.967029770640525,2.967029770632063,2.8137690745952106,5.780798845227274,0.06971641268829774,3.1824693463752474,16,750,0.3806122448979592,0.22215517972476473,0.23336235487322593
43,0.22,0.12,0.3,3.0052154744715516,3.0052154744673896,3.0558619823245574,6.061077456791947,0.061213457309821806,2.9604529184801605,16,750,0.35306122448979593,0.22019212760995557,0.23377391451357152
43,0.22,0.16,0.0,0.0,0.0,0.0015004002607980071,0.0015004002607980071,0.24399285513590552,11.201208723235561,16,750,0.823469387755102,1.254074852330658,0.9643440023312293
43,0.22,0.16,0.05,3.225033145939082,3.229198843350058,1.5617267105745394,4.790925553924597,0.06562243053834252,4.955413950332018,16,750,0.4775510204081633,0.24825494031814005,0.2617996223172043
43,0.22,0.16,0.12,3.063548496536697,3.06354849652841,2.224072737338647,5.287621233867057,0.0730892049073522,4.066561101605528,16,750,0.4091836734693877,0.2373060654541927,0.2684627677316499
43,0.22,0.16,0.22,2.8039720466793625,2.8039720466726408,2.56123468282609,5.3652067294987305,0.06440367173119109,3.401430110030136,16,750,0.34591836734693876,0.22906787914940505,0.26151767465383413
43,0.22,0.16,0.3,2.5929212519086757,2.5929212519036153,2.754398710104517,5.347319962008132,0.05582197623749454,3.101527764665882,16,750,0.3510204081632653,0.22104080843018903,0.2511275675169852
43,0.22,0.28,0.0,0.0,0.0,0.02324902975707932,0.02324902975707932,0.2435925714208947,11.33374618590391,16,750,0.7459183673469387,1.0980872205463683,1.0104152489904807
43,0.22,0.28,0.05,2.806619976151977,2.857835042558296,1.6655284772637038,4.523363519822,0.06321580626971693,5.201879163877565,16,750,0.5183673469387755,0.2573613930057832,0.2726476799470581
43,0.22,0.28,0.12,2.9828436545402077,3.0006420559798266,2.432573545814484,5.433215601794311,0.06619618083615177,3.646786136776775,16,750,0.4061224489795918,0.22144518205933,0.2355188875977509
43,0.22,0.28,0.22,2.699347735379468,2.699347735370427,2.852546751648963,5.55189448701939,0.05390208867769384,2.818401979468971,16,750,0.336734693877551,0.20816021576972368,0.22089026210487833
43,0.22,0.28,0.3,2.457539826709121,2.457539826703776,2.9812528543362506,5.4387926810400264,0.04435886561968978,2.4916578138606655,16,750,0.3377551020408163,0.205690981765467,0.21746727170131888
43,0.22,0.42,0.0,0.0,0.007412159228048942,0.03441597774002925,0.04182813696807819,0.2355242000889441,11.369149793484203,16,750,0.7520408163265306,1.1562982032132385,1.0891594605349657
43,0.22,0.42,0.05,3.666569779880096,3.8480475321791676,1.4818941580300948,5.329941690209262,0.056915018346352236,3.7753779144663744,16,750,0.4,0.20586135034668415,0.258812622273211
43,0.22,0.42,0.12,4.2100676259719005,4.210067625959757,2.4364992532932193,6.646566879252976,0.07107999754716099,3.1289577337919106,16,750,0.36326530612244895,0.20899483814297914,0.23368249396452054
43,0.22,0.42,0.22,3.6202361387735906,3.620236138764377,3.085788722077054,6.706024860841431,0.06728241737518259,2.760856172413075,16,750,0.36734693877551017,0.21274471864251848,0.22671761393132803
43,0.22,0.42,0.3,3.180182023773527,3.1801820237654908,3.1473739169438084,6.327555940709299,0.05917303014337393,2.6304681596851167,16,750,0.35612244897959183,0.21159874542307372,0.21848572771240649
43,0.5,0.0,0.0,0.02089940282362135,0.02439878366263326,0.0008476389825544661,0.025246422645187727,0.4524446235103707,9.649733457057213,16,750,0.7336734693877551,1.0623501563977644,0.943903474677259
43,0.5,0.0,0.05,0.0,0.0,0.7162278685471448,0.7162278685471448,0.02966394483596576,2.354208877606245,16,750,0.7397959183673469,0.9329273789514011,0.8149272790741828
43,0.5,0.0,0.12,0.0,0.006849518534536525,1.8258284794259714,1.832677997960508,0.0579422977772005,1.7876308106686298,16,750,0.7051020408163265,0.8327037629731366,0.8153624937972299
43,0.5,0.0,0.22,0.011656616871143388,0.011656616869053948,2.5361745410623318,2.5478311579313857,0.08179748346781213,1.5490426919743328,16,750,0.6622448979591837,0.7623848899457609,0.7301322570265181
43,0.5,0.0,0.3,0.021141933398940993,0.02114193339687187,2.833735558813755,2.854877492210627,0.08831616549356722,1.4194816264104284,16,750,0.6744897959183673,0.8290545742945544,0.7232148455425649
43,0.5,0.05,0.0,0.00520449848063087,0.005204498478552755,0.008527428663499204,0.013731927142051958,0.24108895764822846,11.574505095697978,16,750,0.6959183673469388,1.1992770693632182,0.9630080138309894
43,0.5,0.05,0.05,1.071708320229582,1.0717083202213158,1.1471678196183372,2.218876139839653,0.04487218185291133,3.6897487208606354,16,750,0.5867346938775511,0.3605517851587899,0.34403072842085813
43,0.5,0.05,0.12,1.362505858699612,1.3625058586940626,1.631738555200366,2.9942444138944286,0.06778806892045669,2.777608947004218,16,750,0.5714285714285714,0.2870428406225582,0.2667915549520782
43,0.5,0.05,0.22,1.3685269894799537,1.3685269894723124,1.7940741432008478,3.16260113267316,0.08511388127097165,2.127574021393065,16,750,0.5285714285714286,0.25329246492044055,0.2417742090045621
43,0.5,0.05,0.3,1.3962127067186079,1.396212706713135,1.8018649082031017,3.1980776149162367,0.08914936876271606,1.860844771355792,16,750,0.4887755102040816,0.23920370426369852,0.2383528150714683
43,0.5,0.1,0.0,0.015245062565761747,0.018111039975177046,0.0,0.018111039975177046,0.24420543851766882,11.479016994223302,16,750,0.6846938775510204,1.162059204916508,0.9936934746017632
43,0.5,0.1,0.05,1.1758400277855103,1.1758400277774599,1.251195874532157,2.427035902309617,0.04539165639031324,3.6628494318241174,16,750,0.5591836734693878,0.27103350109730495,0.2813856575643651
43,0.5,0.1,0.12,1.3306890303294487,1.3357386145487373,1.5255547597759824,2.8612933743247195,0.07068301614640538,2.6592157464772104,16,750,0.5479591836734694,0.26371408372381067,0.2582849098484454
43,0.5,0.1,0.22,1.3538436982569793,1.3538436982514117,1.641883463745877,2.995727161997289,0.0875619983045697,2.261396029469095,16,750,0.5173469387755102,0.24332114900340845,0.2445406370163181
43,0.5,0.1,0.3,1.386260072858169,1.3862600728526702,1.6033993392767156,2.989659412129386,0.09079548892763284,2.124272837438202,16,750,0.476530612244898,0.23513898322078047,0.23765534409505912
43,0.5,0.12,0.0,0.0,0.008915410314240035,0.002666435884206231,0.011581846198446266,0.23830756387907598,11.510965998280891,16,750,0.8785714285714286,1.271683722206531,0.9807819002915414
43,0.5,0.12,0.05,1.2856467941663294,1.2856467941606173,1.0034155417884663,2.2890623359490836,0.0448639197868815,3.439783016885391,16,750,0.5469387755102041,0.26253932624623494,0.2844913220671524
43,0.5,0.12,0.12,1.4430619432199752,1.4430619432145977,1.2836987456305158,2.7267606888451135,0.07174248582212961,2.508914960644148,16,750,0.523469387755102,0.24859307387394908,0.26484618962249473
43,0.5,0.12,0.22,1.446031759307227,1.4460317593039436,1.469088189003941,2.9151199483078845,0.08931672709567737,2.1813915930472345,16,750,0.49693877551020404,0.2381952820468465,0.2492298974489073
43,0.5,0.12,0.3,1.3801518527690173,1.380151852765596,1.5027184976042776,2.8828703503698736,0.09254152113883929,2.0747523407859814,16,750,0.4683673469387755,0.23464038894027883,0.24677142464832533
43,0.5,0.16,0.0,0.002164403310064511,0.002164403307989282,0.016712928059630427,0.01887733136761971,0.24911937335668172,11.347503705612649,16,750,0.8285714285714286,1.085533889280002,1.0429571994147717
43,0.5,0.16,0.05,1.2413288307676722,1.2455423345053527,1.155560288392959,2.4011026228983114,0.04516461784038615,3.1766570103137988,16,750,0.5193877551020408,0.2433888258767481,0.2887069813730649
43,0.5,0.16,0.12,1.5107676522738513,1.5107676522707072,1.4463229002614173,2.9570905525321245,0.07431248623006559,2.234151660908783,16,750,0.4959183673469388,0.23380730332153488,0.2667933755227074
43,0.5,0.16,0.22,1.5617804694488675,1.5617804694458317,1.5153289852892273,3.077109454735059,0.09244035444034471,1.8888319451846647,16,750,0.4704081632653061,0.22989557198035251,0.2556675467957154
43,0.5,0.16,0.3,1.5730094647148074,1.573009464711796,1.5814205149289076,3.1544299796407036,0.09524666376807714,1.7803523451560632,16,750,0.45510204081632655,0.2279310089368507,0.2484568629131203
43,0.5,0.28,0.0,0.02865779623484943,0.028657796230706856,0.0,0.028657796230706856,0.2393610683790129,11.586441452419548,16,750,0.8459183673469388,1.131882497630816,0.9421160462463987
43,0.5,0.28,0.05,1.0205984653524611,1.0205984653440858,1.3223317445761622,2.3429302099202483,0.04925515375480699,2.9046356527882318,16,750,0.5877551020408163,0.42389156766109026,0.4005230676712551
43,0.5,0.28,0.12,1.295654859070721,1.2956548590650288,1.6904824145290984,2.986137273594127,0.08067366247221638,2.1296768227748157,16,750,0.560204081632653,0.30882716430758417,0.30173561923879777
43,0.5,0.28,0.22,1.4129917562748364,1.4129917562693843,1.7599047115605675,3.172896467829952,0.09765620694580271,1.7066294012959033,16,750,0.5183673469387755,0.2636684526292009,0.2867419762844637
43,0.5,0.28,0.3,1.4578165169946664,1.4578165169893083,1.714884095326144,3.1727006123154524,0.0983508004521626,1.5262123692371719,16,750,0.4989795918367347,0.252699173451165,0.2835611912424386
43,0.5,0.42,0.0,0.0,0.025284287460324517,0.015102892539325063,0.04038717999964958,0.23781789434692052,11.570247364992973,16,750,0.7551020408163265,1.2045322744541411,0.9602099502557442
43,0.5,0.42,0.05,1.1140248883406754,1.1140248883282908,1.3091387853264378,2.4231636736547286,0.04661409909151043,3.649525816203357,16,750,0.5714285714285714,0.2785804651328766,0.2948539728566461
43,0.5,0.42,0.12,1.340462935026948,1.3404629350192545,1.6167653632400325,2.9572282982592872,0.07007151053823685,2.6773688789673735,16,750,0.5387755102040817,0.24962226443182362,0.26190937091440875
43,0.5,0.42,0.22,1.3701372116174237,1.3701372116139794,1.9048942729190812,3.2750314845330606,0.0859560006538263,2.192659905189502,16,750,0.49489795918367346,0.23366818816841914,0.2553484086641602
43,0.5,0.42,0.3,1.3612103973117722,1.361210397308315,1.9583591505744726,3.3195695478827876,0.08914879534981064,2.015927509075676,16,750,0.4826530612244898,0.23052748976938542,0.25184931658200144
44,0.0,0.0,0.0,0.0,0.0,0.002834543454180549,0.002834543454180549,0.6037159881321748,11.457209459784403,16,750,0.9346938775510204,1.3081404767675122,1.0101398885355553
44,0.0,0.0,0.05,0.0,0.0,0.0,0.0,3.139667508515429e-07,5.264513106978694,16,750,0.8377551020408164,1.307019493251264,1.0111766374000482
44,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1.0380691071520402e-14,0.0,16,750,0.8219387755102041,1.3066824673132045,1.0119138588638052
44,0.0,0.0,0.22,0.0,0.0,0.0,0.0,1.0785103082317874e-14,0.0,16,750,0.8739795918367347,1.3073819028580582,1.0105936936418276
44,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2.2666430341284502e-15,0.0,16,750,0.8785714285714286,1.3073819028580136,1.0105936936418913
44,0.0,0.05,0.0,0.0,0.003350582756779019,0.03901706879218636,0.04236765154896538,0.4209240451640034,10.280614380026481,16,750,0.8071428571428572,1.3066374226717703,1.0097376862421124
44,0.0,0.05,0.05,0.0,0.0,0.0,0.0,1.6828494079754695e-07,5.3671363051843235,16,750,0.7943877551020408,1.3066104598901052,1.0121109095810417
44,0.0,0.05,0.12,0.0,0.0,0.0,0.0,7.979199482295151e-14,0.0,16,750,0.8331632653061225,1.3067318983221958,1.0117884571278268
44,0.0,0.05,0.22,0.0,0.0,0.0,0.0,1.4991249554936428e-14,0.0,16,750,0.8464285714285714,1.3072639383095677,1.0107659726106313
44,0.0,0.05,0.3,0.0,0.0,0.0,0.0,2.5774357962614417e-15,0.0,16,750,0.8760204081632653,1.3073818026816786,1.0105938339141662
44,0.0,0.1,0.0,0.0,0.0,0.23720354988248515,0.23720354988248515,0.2790085537663505,11.375320535868177,16,750,0.8969387755102041,1.307476486327753,1.0112595109431537
44,0.0,0.1,0.05,0.0,0.0,0.0,0.0,1.6069845657079176e-08,0.0,16,750,0.8408163265306122,1.3068009909685574,1.0116246414314563
44,0.0,0.1,0.12,0.0,0.0,0.0,0.0,1.743259702812794e-14,0.0,16,750,0.8127551020408164,1.306782887280098,1.011666378614406
44,0.0,0.1,0.22,0.0,0.0,0.0,0.0,1.5386425872782444e-14,0.0,16,750,0.8510204081632653,1.3073141388084517,1.0106908731758788
44,0.0,0.1,0.3,0.0,0.0,0.0,0.0,4.58604560106984e-15,0.0,16,750,0.8785714285714286,1.3073819028580136,1.0105936936418913
44,0.0,0.12,0.0,0.0,0.0,0.01163782286649473,0.01163782286649473,0.27944310273865625,10.922277316916249,16,750,0.9,1.3076666973386972,1.0129873615206308
44,0.0,0.12,0.05,0.0,0.0,0.0,0.0,3.536228772743252e-09,0.0,16,750,0.8306122448979592,1.306522106621503,1.0123812412767166
44,0.0,0.12,0.12,0.0,0.0,0.0,0.0,1.991657129838426e-14,0.0,16,750,0.8005102040816326,1.3066068495340808,1.0121213037234669
44,0.0,0.12,0.22,0.0,0.0,0.0,0.0,1.749432870287997e-14,0.0,16,750,0.8647959183673469,1.3073819028580131,1.010593693641889
44,0.0,0.12,0.3,0.0,0.0,0.0,0.0,2.4235666994634668e-15,0.0,16,750,0.8785714285714286,1.3073819028580136,1.0105936936418916
44,0.0,0.16,0.0,0.0,0.0,0.06974475393612378,0.06974475393612378,0.281228784449033,10.348456137478788,16,750,0.8795918367346939,1.309473225581976,1.0155316577017222
44,0.0,0.16,0.05,0.0,0.0,0.0,0.0,7.663325847783243e-10,0.0,16,750,0.8341836734693877,1.30672505245498,1.0118053914813654
