task,seed,readout,beta_pi,lambda_pi,gamma,n,layers,topology,mixer,input_mode,channel,val_nmse,test_nmse,alpha
mackey_glass,55,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9670196720692417,0.9971483516323725,100.0
narma10,55,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0115150390319048,1.0236707526575155,1000.0
sunspots_annual,55,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.6882646548390904,0.7366229931291618,0.1
lorenz,56,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.7746927450373924,1.0471642343903154,100.0
mackey_glass,56,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.8479834099901145,0.8625050609851652,0.001
narma10,56,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0096079478272086,1.0202023494882173,1000.0
sunspots_annual,56,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9383928816111964,1.1036720058891876,0.01
lorenz,57,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,2.0436302395793065,1.069979457680972,10.0
mackey_glass,57,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0009753784876485,0.9935567336084096,1000.0
narma10,57,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0054260535750064,1.0261104851019205,1000.0
sunspots_annual,57,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9788838685943745,1.0223668548606175,1.0
lorenz,58,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,2.0685614149900875,1.0072303267317086,1.0
mackey_glass,58,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9636707865742733,0.9694993837251216,10.0
narma10,58,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0034544982771096,1.0301603870105946,1000.0
sunspots_annual,58,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9245969638535027,0.9969653108521649,1.0
lorenz,59,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,2.225155560811203,0.9833336378381238,1000.0
mackey_glass,59,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.6663170125551718,0.7234314389626338,1e-08
narma10,59,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0070736869656187,1.0276131378673192,1000.0
sunspots_annual,59,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9707097301319889,1.1310928201153698,10.0
lorenz,60,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.778499504630608,1.1304733098541184,100.0
mackey_glass,60,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.9543679933371609,0.9445502277672461,0.01
narma10,60,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0490611083176797,1.0326332978997501,1000.0
sunspots_annual,60,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.968671432260809,1.0310564067721708,1.0
lorenz,61,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,2.2463714670849577,0.9842177792188388,1000.0
mackey_glass,61,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.01226589520716,1.0156808808868514,1000.0
narma10,61,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,1.0049624876108094,1.0302418211887359,1000.0
sunspots_annual,61,Z+ZZ,0.07,0.16,0.0,4,3,ring,rx_zz,uniform,amplitude,0.8971224731586915,0.9475252663209243,1e-08
lorenz,42,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,9.151560405716972e-06,1.972434253348094e-06,1e-08
mackey_glass,42,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,4.148082944318796e-05,5.1209165859281256e-05,1e-08
narma10,42,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.4429152298463312,0.5024422394589559,1e-06
sunspots_annual,42,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.162517127299212,0.22834029241329368,0.0001
lorenz,43,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,2.309509817139224e-06,5.988935259867485e-07,1e-08
mackey_glass,43,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,5.4598362724479755e-06,5.736387605005502e-06,1e-08
narma10,43,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.5650321825543552,0.5477799907800822,0.0001
sunspots_annual,43,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.13841303901939891,0.17346286756109128,0.001
lorenz,44,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,6.229734198975365e-06,1.3711302619586269e-06,1e-08
mackey_glass,44,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,2.9471691514689297e-05,3.185289059387876e-05,1e-08
narma10,44,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.3921117207253807,0.4351327862050126,0.001
sunspots_annual,44,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.18723506632886908,0.20953138736063348,1e-05
lorenz,45,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,7.488968775460238e-05,1.343434692500255e-05,1e-08
mackey_glass,45,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,8.567075973753896e-05,9.784907319034877e-05,1e-08
narma10,45,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.35985657913314123,0.36329754290084554,1e-08
sunspots_annual,45,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.1496947228162144,0.18943310008353456,1e-06
lorenz,46,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,3.7577306040823258e-06,5.325281290346155e-07,1e-08
mackey_glass,46,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,5.768190498046104e-06,7.069700061875898e-06,1e-08
narma10,46,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.5943486226452156,0.5276029518724311,1e-05
sunspots_annual,46,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.142387519578382,0.19600933028315562,0.0001
lorenz,47,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,6.530649893929278e-06,1.9484834931651653e-06,1e-08
mackey_glass,47,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,5.603585488310454e-05,7.07463605263966e-05,1e-08
narma10,47,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.4794410607534883,0.46187779722506317,1e-05
sunspots_annual,47,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.16176998061294462,0.21446397715299442,1e-07
lorenz,48,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,3.8004271616967095e-05,7.514944461076593e-06,1e-08
mackey_glass,48,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,9.011781431056496e-05,0.00011138841222080335,1e-08
narma10,48,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.2879510578331996,0.3060852713615855,1e-07
sunspots_annual,48,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.1546380246146392,0.21332693993629193,1e-08
lorenz,49,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,6.529238113880374e-05,2.209735904447556e-05,1e-08
mackey_glass,49,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.0004992531918017822,0.0005880818008403865,1e-08
narma10,49,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.33704603020405494,0.36343552340248003,1e-08
sunspots_annual,49,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.14679626484351027,0.20664843005981198,1e-06
lorenz,50,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,1.002841152649504e-05,2.665377354711919e-06,1e-08
mackey_glass,50,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,1.6764353946998684e-05,2.0782160772482335e-05,1e-08
narma10,50,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.31764047324158196,0.37115245380449247,1e-08
sunspots_annual,50,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.1230926205477649,0.18167393384522001,0.001
lorenz,51,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,2.5151537323577742e-05,3.2632641072622584e-06,1e-08
mackey_glass,51,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,4.2854951679445854e-05,5.598542198567254e-05,1e-08
narma10,51,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.44391720828008363,0.43876527819273015,1e-07
sunspots_annual,51,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.13279375536756444,0.18098172339281662,0.0001
lorenz,52,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.00013347314609305958,2.8406581248418048e-05,1e-08
mackey_glass,52,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.00012720722162694052,0.00019121204067385175,1e-08
narma10,52,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.35417566177507853,0.4007077904856907,1e-06
sunspots_annual,52,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.13616572812180103,0.17564930158680586,0.0001
lorenz,53,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,1.823387871467186e-06,4.5171451257763525e-07,1e-08
mackey_glass,53,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,6.734250013718226e-06,8.337234579695466e-06,1e-08
narma10,53,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.6534612814773756,0.6470854242631423,1e-08
sunspots_annual,53,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.2069857512774401,0.23452861896900817,0.0001
lorenz,54,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,7.1742285479523456e-06,1.7488265441398145e-06,1e-08
mackey_glass,54,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,3.240691626420421e-05,3.991828844782842e-05,1e-08
narma10,54,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.3474183678393617,0.35233331243957505,1e-06
sunspots_annual,54,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.13736265134229167,0.19538147530888061,1e-06
lorenz,55,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,1.0233153109398612e-05,1.2650550866186706e-06,1e-08
mackey_glass,55,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,3.6427616073446695e-05,5.3936766511227733e-05,1e-08
narma10,55,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.5158707352149003,0.5489713206634914,1e-05
sunspots_annual,55,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.14797437233809932,0.1925388102050592,0.0001
lorenz,56,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,6.702090002364626e-06,1.559698920421728e-06,1e-08
mackey_glass,56,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,1.3943453377294588e-05,1.6971311522569206e-05,1e-08
narma10,56,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.6673607142308332,0.6369449586145892,1e-08
sunspots_annual,56,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.18962039709744782,0.3022573578928657,1e-05
lorenz,57,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,2.0867790141260992e-05,6.965706616753211e-06,1e-08
mackey_glass,57,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,3.752365431068742e-05,4.7370936278767375e-05,1e-08
narma10,57,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.4441115762142752,0.4838763496759497,1e-08
sunspots_annual,57,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.16702710566270845,0.2643244656088987,1e-05
lorenz,58,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,1.6255500004426252e-05,4.7142045336785e-06,1e-08
mackey_glass,58,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,6.916771290622987e-05,8.469748714885319e-05,1e-08
narma10,58,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.39248001491798873,0.4222748575032197,1e-06
sunspots_annual,58,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.13738401234370173,0.20712815761160713,1e-06
lorenz,59,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,7.537573311935017e-06,2.3969310292846955e-06,1e-08
mackey_glass,59,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,3.312655750569433e-05,3.9911330962532585e-05,1e-08
narma10,59,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.5700629922940201,0.502413866389703,1e-06
sunspots_annual,59,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.15228185746092876,0.24144343733315954,1e-05
lorenz,60,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,4.269390233406764e-06,3.5847276228145283e-06,1e-08
mackey_glass,60,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,4.060124183966745e-05,5.453051212384019e-05,1e-08
narma10,60,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.39844091964051626,0.5016658598613576,1e-05
sunspots_annual,60,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.3041448630043525,0.38075160433499233,0.0001
lorenz,61,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,2.7127727402509767e-05,1.5960368382140682e-05,1e-08
mackey_glass,61,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,8.998728098320746e-05,0.00010250118161578022,1e-08
narma10,61,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.42475553161624735,0.4917505899492423,1e-06
sunspots_annual,61,Z+ZZ,0.07,0.16,0.05,4,3,ring,rx_zz,uniform,amplitude,0.14426829490297216,0.1938990598298086,1e-06
lorenz,42,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,3.1305468280665242e-06,5.171076900899471e-07,1e-08
mackey_glass,42,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,2.3535527549252686e-05,2.876388499993219e-05,1e-08
narma10,42,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6265449913473206,0.6057748559829359,1e-06
sunspots_annual,42,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.14567617284996703,0.20798174849444942,1e-05
lorenz,43,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,6.494859647610152e-07,1.6370165225324146e-07,1e-08
mackey_glass,43,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,6.152380999035489e-06,7.1400471554164026e-06,1e-08
narma10,43,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6362921259204442,0.5725715537504046,1e-08
sunspots_annual,43,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.1336882726031506,0.22326123115486013,0.0001
lorenz,44,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.1442588684281636e-06,1.547948577854382e-07,1e-08
mackey_glass,44,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,6.188800293915395e-06,7.439717379227002e-06,1e-08
narma10,44,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6316516729105373,0.6288024456214697,0.001
sunspots_annual,44,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.17273876945684447,0.2191417651267436,0.0001
lorenz,45,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.991034760541906e-05,3.470028307625611e-06,1e-08
mackey_glass,45,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,2.9893992313789895e-05,3.566655870626929e-05,1e-08
narma10,45,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6095751846765781,0.6139538072200775,1e-08
sunspots_annual,45,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.15537995775723684,0.20996740587826976,1e-05
lorenz,46,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.2863195049193942e-06,3.689148286252223e-07,1e-08
mackey_glass,46,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,8.463906173108286e-06,1.0572931880821037e-05,1e-08
narma10,46,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6537696795029931,0.6125753832572789,1e-08
sunspots_annual,46,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.13857895320676172,0.1972014753324302,1e-05
lorenz,47,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,3.08453998549161e-06,5.55803061956394e-07,1e-08
mackey_glass,47,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,3.2101017164019565e-05,4.183638585227379e-05,1e-08
narma10,47,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6440889909513404,0.6169667730865326,0.0001
sunspots_annual,47,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.15083311339676395,0.20252931711861633,1e-05
lorenz,48,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,3.145594366353008e-05,6.478340499007287e-06,1e-08
mackey_glass,48,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.0001001144751305216,0.00011310087934634552,1e-08
narma10,48,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6051515690964198,0.6240179287587857,1e-08
sunspots_annual,48,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.15093219664066132,0.20680637175738806,1e-06
lorenz,49,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.00011361333709471667,2.045429269934139e-05,1e-08
mackey_glass,49,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,9.256349439963026e-05,0.0001094771813906808,1e-08
narma10,49,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6150106714503564,0.6058755400830171,1e-08
sunspots_annual,49,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.1363283772757556,0.20860437208074736,1e-06
lorenz,50,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,5.716714539544475e-07,1.0001724421748029e-07,1e-08
mackey_glass,50,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,9.970295459338173e-06,1.1401624799864246e-05,1e-08
narma10,50,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.5411204199606187,0.531866854955132,1e-06
sunspots_annual,50,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.15028150424347844,0.21175547130793249,0.001
lorenz,51,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,8.873289134358443e-07,1.0981153234598637e-07,1e-08
mackey_glass,51,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.9349398167304893e-05,2.2873449935766016e-05,1e-08
narma10,51,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6376998510554349,0.6196908103101484,0.0001
sunspots_annual,51,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.14130791668349058,0.19111359748357007,1e-05
lorenz,52,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,2.2270422681200227e-05,4.619294137292424e-06,1e-08
mackey_glass,52,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,2.8214299430808688e-05,3.6779935935370744e-05,1e-08
narma10,52,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.5317391052672843,0.5147301032782544,1e-08
sunspots_annual,52,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.14642154729008158,0.17930059966773113,1e-08
lorenz,53,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,5.92132186927624e-07,1.1152645710623007e-07,1e-08
mackey_glass,53,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.1019559655091177e-05,1.3449542251593289e-05,1e-08
narma10,53,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6842126513967316,0.5963063330796878,1e-08
sunspots_annual,53,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.18761801599825784,0.268817815405264,1e-05
lorenz,54,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,3.858655208880233e-06,1.194439636633829e-06,1e-08
mackey_glass,54,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,4.2078046952366616e-05,5.0875338591125674e-05,1e-08
narma10,54,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6229723716599401,0.6089433073953284,1e-06
sunspots_annual,54,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.1504966588347529,0.21038548067812346,0.0001
lorenz,55,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,4.888118618603849e-06,6.322060869906742e-07,1e-08
mackey_glass,55,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.845112979096828e-05,2.1166374728346355e-05,1e-08
narma10,55,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6477965568348288,0.6252640241983582,1e-08
sunspots_annual,55,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.14745449700451982,0.21050377279139887,1e-05
lorenz,56,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,8.959818998685027e-07,1.8845166027220228e-07,1e-08
mackey_glass,56,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.589341411938803e-05,1.9739140757238085e-05,1e-08
narma10,56,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6147386344090123,0.5844355530502696,1e-08
sunspots_annual,56,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.1572442852518259,0.23393930936499874,0.0001
lorenz,57,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,4.987086916390391e-06,9.920592281658667e-07,1e-08
mackey_glass,57,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.923295386611123e-05,2.3968022335610397e-05,1e-08
narma10,57,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6177034710840911,0.6094112702355341,1e-08
sunspots_annual,57,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.1473371835496522,0.22178325676052002,1e-05
lorenz,58,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.8985049351558262e-06,3.2460112473789183e-07,1e-08
mackey_glass,58,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,3.561378955314524e-05,4.0627827945072835e-05,1e-08
narma10,58,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6295078449073972,0.628405274864417,1e-06
sunspots_annual,58,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.14257316037692233,0.20710897226686276,1e-05
lorenz,59,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.0406045125890963e-06,6.089384759107125e-07,1e-08
mackey_glass,59,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.8856824472854304e-05,2.2937037043571282e-05,1e-08
narma10,59,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6561921559616142,0.6059043422986717,1e-08
sunspots_annual,59,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.1441634249694174,0.2179112884184619,1e-05
lorenz,60,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,6.175366630691152e-06,3.028308681816015e-06,1e-08
mackey_glass,60,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,3.4034057928665526e-05,4.583488682279932e-05,1e-08
narma10,60,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.4647501364926683,0.5448037320770882,1e-06
sunspots_annual,60,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.18726841491497928,0.2688251125189806,1e-08
lorenz,61,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,1.891210365798957e-05,3.201128546037494e-06,1e-08
mackey_glass,61,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,3.113232125215306e-05,3.6725971712412965e-05,1e-08
narma10,61,Z+ZZ,0.07,0.16,0.12,4,3,ring,rx_zz,uniform,amplitude,0.6179603434325861,0.6164881153232586,1e-06
